# Original taken from
# https://github.com/beroth/relationfactory/blob/master/resources/manual_annotation/context_patterns2012.txt


#per:alternate_names $ARG1 formerly known as $ARG2
#per:alternate_names $ARG1 aka $ARG2
#per:alternate_names $ARG1 a.k.a. $ARG2
#per:alternate_names $ARG1 a. k. a. $ARG2
#per:alternate_names $ARG1 is also known as $ARG2
#per:alternate_names $ARG1 is known as $ARG2
#per:alternate_names $ARG1 , also known as $ARG2
#per:alternate_names $ARG1 , better known as $ARG2
#per:alternate_names $ARG1 , best known as $ARG2
#per:alternate_names $ARG1 , aka $ARG2
#per:alternate_names $ARG1 , a.k.a. $ARG2
#per:alternate_names $ARG1 , a. k. a. $ARG2
#per:alternate_names $ARG1 ( also known as $ARG2 )
#per:alternate_names $ARG1 ( better known as $ARG2 )
# This overgeneralizes too much (e.g. actors playing roles).
#per:alternate_names $ARG1 ( $ARG2 )
#per:alternate_names $ARG1 ( aka $ARG2 )
#per:alternate_names $ARG1 ( a.k.a. $ARG2 )
#per:alternate_names $ARG1 ( a. k. a. $ARG2 )

#org:alternate_names $ARG1 formerly known as $ARG2
#org:alternate_names $ARG1 aka $ARG2
#org:alternate_names $ARG1 a.k.a. $ARG2
#org:alternate_names $ARG1 is also known as $ARG2
#org:alternate_names $ARG1 is known as $ARG2
#org:alternate_names $ARG1 , also known as $ARG2
#org:alternate_names $ARG1 , better known as $ARG2
#org:alternate_names $ARG1 , best known as $ARG2
#org:alternate_names $ARG1 ( also known as $ARG2 )
#org:alternate_names $ARG1 ( better known as $ARG2 )
#org:alternate_names $ARG1 formerly known as `` $ARG2
#org:alternate_names $ARG1 aka `` $ARG2
#org:alternate_names $ARG1 a.k.a. `` $ARG2
#org:alternate_names $ARG1 is also known as `` $ARG2
#org:alternate_names $ARG1 is known as `` $ARG2
#org:alternate_names $ARG1 , also known as `` $ARG2
#org:alternate_names $ARG1 , better known as `` $ARG2
#org:alternate_names $ARG1 , best known as `` $ARG2
#org:alternate_names $ARG1 ( also known as `` $ARG2 '' )
#org:alternate_names $ARG1 ( better known as `` $ARG2 '' )

# per:country_of_birth -> P19
#org:founded founded $ARG1 $ARG2


# org:country_of_headquarters -> P131
P131	$ARG1 's main complex in $ARG2
P131	$ARG1 's main campus in $ARG2
P131	$ARG1 's head office in $ARG2
P131	$ARG1 's main office in $ARG2
P131	$ARG1 's main offices in $ARG2
P131	$ARG1 's headquarters in $ARG2
P131	$ARG1 's main complex is in $ARG2
P131	$ARG1 's main campus is in $ARG2
P131	$ARG1 's head office is in $ARG2
P131	$ARG1 's main office is in $ARG2
P131	$ARG1 's main offices are in $ARG2
P131	$ARG1 's headquarters are in $ARG2
P131	main complex of $ARG1 is in $ARG2
P131	main campus of $ARG1 is in $ARG2
P131	head office of $ARG1 is in $ARG2
P131	main office of $ARG1 is in $ARG2
P131	main offices of $ARG1 are in $ARG2
P131	headquarters of $ARG1 are in $ARG2
P131	main complex of $ARG1 in $ARG2
P131	main campus of $ARG1 in $ARG2
P131	head office of $ARG1 in $ARG2
P131	main office of $ARG1 in $ARG2
P131	main offices of $ARG1 in $ARG2
P131	headquarters of $ARG1 in $ARG2
P131	$ARG1 is headquartered in $ARG2
P131	$ARG1 is based in $ARG2
P131	$ARG1 is located in $ARG2
P131	$ARG1 , headquartered in $ARG2
P131	$ARG1 , based in $ARG2
P131	$ARG1 , located in $ARG2
P131	$ARG2 main complex of $ARG1
P131	$ARG2 main campus of $ARG1
P131	$ARG2 head office of $ARG1
P131	$ARG2 main office of $ARG1
P131	$ARG2 main offices of $ARG1
P131	$ARG2 headquarters of $ARG1
P131	$ARG1 has its main campus in $ARG2
P131	$ARG1 has its head office in $ARG2
P131	$ARG1 has its main office in $ARG2
P131	$ARG1 has its main offices in $ARG2
P131	$ARG1 has its headquarters in $ARG2
P131	$ARG1 , a $ARG2-based
P131	$ARG1 , an $ARG2-based
P131	$ARG1 is a $ARG2-based
P131	$ARG1 is an $ARG2-based
P131	$ARG1 is a * based in $ARG2
P131	$ARG1 is based in * , $ARG2
P131	$ARG1 , based in * , $ARG2




